codigo_municipio,nome_municipio,ano,categoria_rede_agua,variavel,unidade_medida,valor
3505302,Barra Bonita - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,12708
3505302,Barra Bonita - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,45
3505302,Barra Bonita - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,141
3505351,Barra do Chapéu - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1876
3505351,Barra do Chapéu - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,963
3505351,Barra do Chapéu - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,17
3505351,Barra do Chapéu - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,896
3505401,Barra do Turvo - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2575
3505401,Barra do Turvo - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1187
3505401,Barra do Turvo - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,11
3505401,Barra do Turvo - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1377
3505500,Barretos - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,46316
3505500,Barretos - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,44983
3505500,Barretos - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,417
3505500,Barretos - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,916
3505609,Barrinha - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,11196
3505609,Barrinha - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,11027
3505609,Barrinha - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,45
3505609,Barrinha - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,124
3505708,Barueri - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,109460
3505708,Barueri - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,109071
3505708,Barueri - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,191
3505708,Barueri - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,198
3505807,Bastos - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,7537
3505807,Bastos - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,6408
3505807,Bastos - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,509
3505807,Bastos - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,620
3505906,Batatais - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,21423
3505906,Batatais - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,20823
3505906,Batatais - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,164
3505906,Batatais - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,436
3506003,Bauru - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,140033
3506003,Bauru - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,134388
3506003,Bauru - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,3667
3506003,Bauru - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1978
3506102,Bebedouro - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,28032
3506102,Bebedouro - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,27065
3506102,Bebedouro - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,440
3506102,Bebedouro - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,527
3506201,Bento de Abreu - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,929
3506201,Bento de Abreu - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,864
3506201,Bento de Abreu - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,43
3506201,Bento de Abreu - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,22
3506300,Bernardino de Campos - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,3884
3506300,Bernardino de Campos - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3570
3506300,Bernardino de Campos - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,12
3506300,Bernardino de Campos - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,302
3506359,Bertioga - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,22728
3506359,Bertioga - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,21161
3506359,Bertioga - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,297
3506359,Bertioga - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1270
3506409,Bilac - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,2798
3506409,Bilac - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2605
3506409,Bilac - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,36
3506409,Bilac - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,157
3506508,Birigui - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,45368
3506508,Birigui - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,43781
3506508,Birigui - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,467
3506508,Birigui - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1120
3506607,Biritiba Mirim - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,10436
3506607,Biritiba Mirim - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,7024
3506607,Biritiba Mirim - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,174
3506607,Biritiba Mirim - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,3238
3506706,Boa Esperança do Sul - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,4655
3506706,Boa Esperança do Sul - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,4400
3506706,Boa Esperança do Sul - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,110
3506706,Boa Esperança do Sul - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,145
3506805,Bocaina - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,4079
3506805,Bocaina - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,3856
3506805,Bocaina - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,11
3506805,Bocaina - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,212
3506904,Bofete - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,3940
3506904,Bofete - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,2781
3506904,Bofete - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,74
3506904,Bofete - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1085
3507001,Boituva - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,21719
3507001,Boituva - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,19838
3507001,Boituva - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,200
3507001,Boituva - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,1681
3507100,Bom Jesus dos Perdões - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,7725
3507100,Bom Jesus dos Perdões - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,6661
3507100,Bom Jesus dos Perdões - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,177
3507100,Bom Jesus dos Perdões - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,887
3507159,Bom Sucesso de Itararé - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1175
3507159,Bom Sucesso de Itararé - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,840
3507159,Bom Sucesso de Itararé - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,1
3507159,Bom Sucesso de Itararé - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,334
3507209,Borá - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,322
3507209,Borá - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,267
3507209,Borá - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,3
3507209,Borá - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,52
3507308,Boracéia - SP,2022,Total,Domicílios particulares permanentes ocupados,Unidades,1635
3507308,Boracéia - SP,2022,Possui ligação à rede geral e a utiliza como forma principal,Domicílios particulares permanentes ocupados,Unidades,1518
3507308,Boracéia - SP,2022,"Possui ligação à rede geral, mas utiliza principalmente outra forma",Domicílios particulares permanentes ocupados,Unidades,45
3507308,Boracéia - SP,2022,Não possui ligação com a rede geral,Domicílios particulares permanentes ocupados,Unidades,72
