codigo_municipio,nome_municipio,ano,situacao_domicilio,variavel,unidade_medida,valor
3552007,Silveiras - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1094
3552106,Socorro - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,15115
3552106,Socorro - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,9522
3552106,Socorro - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,5593
3552205,Sorocaba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,261545
3552205,Sorocaba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,259754
3552205,Sorocaba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1791
3552304,Sud Mennucci - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2810
3552304,Sud Mennucci - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2478
3552304,Sud Mennucci - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,332
3552403,Sumaré - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,98547
3552403,Sumaré - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,98139
3552403,Sumaré - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,408
3552502,Suzano - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,105752
3552502,Suzano - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,104406
3552502,Suzano - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1346
3552551,Suzanápolis - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1279
3552551,Suzanápolis - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1005
3552551,Suzanápolis - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,274
3552601,Tabapuã - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4336
3552601,Tabapuã - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4051
3552601,Tabapuã - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,285
3552700,Tabatinga - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5519
3552700,Tabatinga - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,5028
3552700,Tabatinga - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,491
3552809,Taboão da Serra - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,99423
3552809,Taboão da Serra - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,99423
3552809,Taboão da Serra - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,-
3552908,Taciba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2323
3552908,Taciba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1946
3552908,Taciba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,377
3553005,Taguaí - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4353
3553005,Taguaí - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3962
3553005,Taguaí - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,391
3553104,Taiaçu - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2086
3553104,Taiaçu - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1943
3553104,Taiaçu - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,143
3553203,Taiúva - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2093
3553203,Taiúva - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1971
3553203,Taiúva - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,122
3553302,Tambaú - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,7621
3553302,Tambaú - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,6947
3553302,Tambaú - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,674
3553401,Tanabi - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,9549
3553401,Tanabi - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,8742
3553401,Tanabi - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,807
3553500,Tapiraí - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2812
3553500,Tapiraí - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1952
3553500,Tapiraí - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,860
3553609,Tapiratiba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,4205
3553609,Tapiratiba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3697
3553609,Tapiratiba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,508
3553658,Taquaral - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,949
3553658,Taquaral - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,913
3553658,Taquaral - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,36
3553708,Taquaritinga - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,19812
3553708,Taquaritinga - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,19015
3553708,Taquaritinga - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,797
3553807,Taquarituba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,8369
3553807,Taquarituba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,7412
3553807,Taquarituba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,957
3553856,Taquarivaí - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2332
3553856,Taquarivaí - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1179
3553856,Taquarivaí - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1153
3553906,Tarabai - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2321
3553906,Tarabai - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2145
3553906,Tarabai - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,176
3553955,Tarumã - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5231
3553955,Tarumã - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,5041
3553955,Tarumã - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,190
3554003,Tatuí - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,44201
3554003,Tatuí - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,42828
3554003,Tatuí - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1373
3554102,Taubaté - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,112842
3554102,Taubaté - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,111016
3554102,Taubaté - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1826
3554201,Tejupá - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1434
3554201,Tejupá - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1032
3554201,Tejupá - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,402
3554300,Teodoro Sampaio - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,8104
3554300,Teodoro Sampaio - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,6898
3554300,Teodoro Sampaio - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1206
3554409,Terra Roxa - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2927
3554409,Terra Roxa - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2838
3554409,Terra Roxa - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,89
3554508,Tietê - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,13834
3554508,Tietê - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,12615
3554508,Tietê - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1219
3554607,Timburi - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,975
3554607,Timburi - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,763
3554607,Timburi - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,212
3554656,Torre de Pedra - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,814
3554656,Torre de Pedra - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,665
3554656,Torre de Pedra - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,149
3554706,Torrinha - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3418
3554706,Torrinha - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2987
3554706,Torrinha - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,431
3554755,Trabiju - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,598
3554755,Trabiju - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,552
3554755,Trabiju - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,46
3554805,Tremembé - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,15160
3554805,Tremembé - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,14379
3554805,Tremembé - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,781
3554904,Três Fronteiras - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2587
3554904,Três Fronteiras - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,2335
3554904,Três Fronteiras - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,252
3554953,Tuiuti - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,2527
3554953,Tuiuti - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1222
3554953,Tuiuti - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1305
3555000,Tupã - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,24073
3555000,Tupã - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,22926
3555000,Tupã - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1147
3555109,Tupi Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5573
3555109,Tupi Paulista - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4906
3555109,Tupi Paulista - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,667
3555208,Turiúba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,756
3555208,Turiúba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,643
3555208,Turiúba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,113
3555307,Turmalina - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,713
3555307,Turmalina - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,548
3555307,Turmalina - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,165
3555356,Ubarana - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1922
3555356,Ubarana - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1811
3555356,Ubarana - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,111
3555406,Ubatuba - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,34010
3555406,Ubatuba - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,31905
3555406,Ubatuba - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,2105
3555505,Ubirajara - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,1832
3555505,Ubirajara - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,1476
3555505,Ubirajara - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,356
3555604,Uchoa - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3982
3555604,Uchoa - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3719
3555604,Uchoa - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,263
3555703,União Paulista - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,585
3555703,União Paulista - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,479
3555703,União Paulista - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,106
3555802,Urânia - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,3434
3555802,Urânia - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,3024
3555802,Urânia - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,410
3555901,Uru - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,539
3555901,Uru - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,451
3555901,Uru - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,88
3556008,Urupês - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5205
3556008,Urupês - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4841
3556008,Urupês - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,364
3556107,Valentim Gentil - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,5173
3556107,Valentim Gentil - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,4759
3556107,Valentim Gentil - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,414
3556206,Valinhos - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,46360
3556206,Valinhos - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,44797
3556206,Valinhos - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,1563
3556305,Valparaíso - SP,2022,Total,Domicílios particulares permanentes ocupados,Domicílios,7766
3556305,Valparaíso - SP,2022,Urbana,Domicílios particulares permanentes ocupados,Domicílios,7508
3556305,Valparaíso - SP,2022,Rural,Domicílios particulares permanentes ocupados,Domicílios,258
