ANO_BO,ANO_ESTATISTICA,BAIRRO,DATA_OCORRENCIA_BO,DESCR_CONDUTA,DESC_PERIODO,HORA_OCORRENCIA_BO,LATITUDE,LOGRADOURO,LONGITUDE,MES_ESTATISTICA,NATUREZA_APURADA,NOME_DELEGACIA,NOME_DELEGACIA_CIRCUNSCRICAO,NOME_DEPARTAMENTO,NOME_DEPARTAMENTO_CIRCUNSCRICAO,NOME_MUNICIPIO,NOME_MUNICIPIO_CIRCUNSCRICAO,NOME_SECCIONAL,NOME_SECCIONAL_CIRCUNSCRICAO,NUMERO_LOGRADOURO,NUM_BO,RUBRICA
2024.0,2024.0,BRAS,05/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:05:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,01ª DDM CENTRO,08º D.P. BRAS,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.1º CENTRO,DEL.SEC.1º CENTRO,,HV6590,Homicídio (art. 121)
2024.0,2024.0,PINHEIROS,15/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,15:13:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,14º D.P. PINHEIROS,14º D.P. PINHEIROS,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.3º OESTE,DEL.SEC.3º OESTE,,IE8791,Homicídio (art. 121)
2024.0,2024.0,CAMPO LIMPO,21/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,89º D.P. JARDIM TABOAO,37º D.P. CAMPO LIMPO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.3º OESTE,DEL.SEC.3º OESTE,,IN7267,Homicídio (art. 121)
2024.0,2024.0,PIRITUBA,28/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,13:25:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,HOMICÍDIO DOLOSO,33º D.P. PIRITUBA,87º D.P. V. P. BARRETO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.3º OESTE,DEL.SEC.3º OESTE,,IW3982,Homicídio (art. 121)
2024.0,2024.0,PIRITUBA,15/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,14:16:13,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,04ª DDM NORTE,87º D.P. V. P. BARRETO,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.4º NORTE,DEL.SEC.3º OESTE,,IE7867,Homicídio (art. 121)
2024.0,2024.0,Jardim Pedreira,26/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:50:00,"-23,6975959",Estrada do Alvarenga,"-46,6706755",6.0,TENTATIVA DE HOMICÍDIO,98º D.P. JARDIM MIRIAM,98º D.P. JARDIM MIRIAM,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.6º SANTO AMARO,DEL.SEC.6º SANTO AMARO,1218.0,IS7829,Homicídio (art. 121)
2024.0,2024.0,Iguatemi,06/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,11:00:00,"-23,6159362",Rua Anjo Gabriel,"-46,4218855",6.0,TENTATIVA DE HOMICÍDIO,08ª DDM SAO MATEUS,54º D.P. CID. TIRADENTES,DECAP,DECAP,S.PAULO,S.PAULO,DEL.SEC.8º SAO MATEUS,DEL.SEC.8º SAO MATEUS,3.0,HS5541,Homicídio (art. 121)
2024.0,2024.0,RESIDENCIAL GALO BRANCO,14/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:31:18,"-23,13366902",AVENIDA ANTONIO GALVAO JUNIOR,"-45,77478502",6.0,TENTATIVA DE HOMICÍDIO,CPJ S. JOSÉ DOS CAMPOS,05º D.P. S.JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,47.0,IE4997,Homicídio (art. 121)
2024.0,2024.0,JARDIM SANTA FÉ,14/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:40:00,"-23,24821636",RUA NEPOMUCENO,"-45,83639779",6.0,TENTATIVA DE HOMICÍDIO,CPJ S. JOSÉ DOS CAMPOS,06º D.P. S.JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,S.JOSE DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,DEL.SEC.S.JOSÉ DOS CAMPOS,95.0,IE5693,Homicídio (art. 121)
2024.0,2024.0,São José,19/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,09:20:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.TAUBATE PLANTÃO,01º D.P. TAUBATE,DEINTER 1 - SAO JOSE DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,S.GERTRUDES,TAUBATE,DEL.SEC.TAUBATÉ,DEL.SEC.TAUBATÉ,,IJ4266,Homicídio (art. 121)
2024.0,2024.0,CENTRO,07/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,15:41:34,"-20,89393793",RUA PEREIRA BARRETO,"-51,37053192",6.0,TENTATIVA DE HOMICÍDIO,DDM ANDRADINA,02º D.P. ANDRADINA,DEINTER 10 - ARAÇATUBA,DEINTER 10 - ARAÇATUBA,ANDRADINA,ANDRADINA,DEL.SEC.ANDRADINA,DEL.SEC.ANDRADINA,1201.0,HU7544,Homicídio (art. 121)
2024.0,2024.0,Centro,15/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:22:37,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.POL.PLANTÃO BIRIGUI,DEL.POL.BIRIGUI,DEINTER 10 - ARAÇATUBA,DEINTER 10 - ARAÇATUBA,BIRIGUI,BIRIGUI,DEL.SEC.ARACATUBA,DEL.SEC.ARACATUBA,,IE9385,Homicídio (art. 121)
2024.0,2024.0,Parque Industrial,02/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,16:14:00,"-22,9209786",Rua Professor Orestes Carlos Segallio,"-47,0814386",6.0,TENTATIVA DE HOMICÍDIO,PLANTÃO-DEF.MUL.CAMPINAS-2ªSEC,03º D.P. CAMPINAS,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,CAMPINAS,CAMPINAS,DEL.SEC.2º CAMPINAS,DEL.SEC.1º CAMPINAS,160.0,HN0560,Homicídio (art. 121)
2024.0,2024.0,Parque da Colina 1,24/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,03:54:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,HOMICÍDIO DOLOSO,DEL.POL.ITATIBA,01º D.P. ITATIBA,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,ITATIBA,ITATIBA,DEL.SEC.JUNDIAI,DEL.SEC.JUNDIAI,,IP3133,Homicídio (art. 121)
2024.0,2024.0,SANTA JÚLIA,26/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,19:00:00,"-23,1558426",ESTRADA MUNICIPAL DO PICA PAU AMARELO,"-47,0565393",6.0,HOMICÍDIO DOLOSO,DEL.POL.ITUPEVA,DEL.POL.ITUPEVA,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,ITUPEVA,ITUPEVA,DEL.SEC.JUNDIAI,DEL.SEC.JUNDIAI,150.0,IT8724,Homicídio (art. 121)
2024.0,2024.0,Aeroporto,27/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:18:32,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,PLANTÃO - 01º D.P. JUNDIAI,05º D.P. JUNDIAI,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,JUNDIAI,JUNDIAI,DEL.SEC.JUNDIAI,DEL.SEC.JUNDIAI,,IV3485,Homicídio (art. 121)
2024.0,2024.0,Jardim Europa,08/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:00:00,"-22,4305083",Rodovia Élzio Mariotoni,"-46,9337808",6.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.MOGI GUAÇU PLANTÃO,02º D.P. MOGI MIRIM,DEINTER 2 - CAMPINAS,DEINTER 2 - CAMPINAS,MOGI MIRIM,MOGI MIRIM,DEL.SEC.MOGI GUAÇU,DEL.SEC.MOGI GUAÇU,369.0,HV5780,Homicídio (art. 121)
2024.0,2024.0,PQ RESID VALE DO SOL,08/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:34:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.ARARAQUARA PLANTÃO,03º D.P. ARARAQUARA,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,ARARAQUARA,ARARAQUARA,DEL.SEC.ARARAQUARA,DEL.SEC.ARARAQUARA,,HV5525,Homicídio (art. 121)
2024.0,2024.0,JARDIM EUROPA,08/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,01:05:00,"-20,5723981",RUA JE UM,"-48,5675643",6.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.BARRETOS PLANTÃO,02º D.P. BARRETOS,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,BARRETOS,BARRETOS,DEL.SEC.BARRETOS,DEL.SEC.BARRETOS,1.0,HV0833,Homicídio (art. 121)
2024.0,2024.0,DOM BOSCO,09/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,00:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DDM BARRETOS,02º D.P. BARRETOS,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,BARRETOS,BARRETOS,DEL.SEC.BARRETOS,DEL.SEC.BARRETOS,,HX5165,Homicídio (art. 121)
2024.0,2024.0,CH DR JORGE NAZAR,05/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,13:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,HOMICÍDIO DOLOSO,DEL.POL.BATATAIS,01º D.P. BATATAIS,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,BATATAIS,BATATAIS,DEL.SEC.FRANCA,DEL.SEC.FRANCA,,HR1169,Homicídio (art. 121)
2024.0,2024.0,RURAL,25/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,16:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,HOMICÍDIO DOLOSO,DEL.SEC.FRANCA PLANTÃO,04º D.P. FRANCA,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,FRANCA,FRANCA,DEL.SEC.FRANCA,DEL.SEC.FRANCA,,IS3340,Homicídio (art. 121)
2024.0,2024.0,VILA ROSA,04/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,06:18:31,"-20,3105035",RUA MERCÍDIOS RODRIGUES DE OLIVEIRA,"-47,5899347",6.0,TENTATIVA DE HOMICÍDIO,DEL.POL.JERIQUARA,DEL.POL.JERIQUARA,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,JERIQUARA,JERIQUARA,DEL.SEC.FRANCA,DEL.SEC.FRANCA,623.0,HP0508,Homicídio (art. 121)
2024.0,2024.0,ANTONIO MARINCEK,12/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:20:00,"-21,12813958",AVENIDA MAESTRO HERVÉ CORDOVIL,"-47,80692421",6.0,TENTATIVA DE HOMICÍDIO,CPJ RIBEIRAO PRETO,05º D.P. RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,RIBEIRAO PRETO,RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,545.0,IC2567,Homicídio (art. 121)
2024.0,2024.0,PQ RIBEIRÃO PRETO,16/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,07:00:00,"-21,20289453",AVENIDA CÁSPER LÍBERO,"-47,84911152",6.0,TENTATIVA DE HOMICÍDIO,CPJ RIBEIRAO PRETO,06º D.P. RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,RIBEIRAO PRETO,RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,1200.0,IF2265,Homicídio (art. 121)
2024.0,2024.0,SAO JOAQUIM DA BARRA,11/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,18:08:00,"-20,59930291",AVENIDA SANTOS DUMONT,"-47,87048513",6.0,TENTATIVA DE HOMICÍDIO,CPJ S. JOAQUIM DA BARRA,02º D.P. S. JOAQUIM DA BARRA,DEINTER 3 - RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,S.JOAQUIM DA BARRA,S.JOAQUIM DA BARRA,DEL.SEC.S. JOAQUIM DA BARRA,DEL.SEC.S. JOAQUIM DA BARRA,258.0,HZ7440,Homicídio (art. 121)
2024.0,2024.0,NUCLEO HABITACIONAL JOAO ZILLO,22/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,19:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.BAURU PL SUB-REG,DEL.POL.LENCOIS PAULISTA,DEINTER 4 - BAURU,DEINTER 4 - BAURU,LENCOIS PAULISTA,LENCOIS PAULISTA,DEL.SEC.BAURU,DEL.SEC.BAURU,,IO5984,Homicídio (art. 121)
2024.0,2024.0,Jardim Guanabara,25/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:15:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,CPJ TUPA   ,01º D.P. TUPÃ,DEINTER 4 - BAURU,DEINTER 4 - BAURU,TUPA,TUPA,DEL.SEC.TUPÃ,DEL.SEC.TUPÃ,,IS4263,Homicídio (art. 121)
2024.0,2024.0,JARDIM RESIDENCIAL GIGLIO,30/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,05:00:00,"-21,08711471",RUA ARMANDO DOMINGUES,"-48,80426508",6.0,HOMICÍDIO DOLOSO,DEL.SEC.CATANDUVA PLANTÃO,DEL.POL.PALMARES PAULISTA,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,PALMARES PAULISTA,PALMARES PAULISTA,DEL.SEC.CATANDUVA,DEL.SEC.CATANDUVA,420.0,IX4381,Homicídio (art. 121)
2024.0,2024.0,,01/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,22:05:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,01º D.P. JALES,DEL.POL.SANTA ALBERTINA,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,S.ALBERTINA,S.ALBERTINA,DEL.SEC.JALES,DEL.SEC.JALES,,HM6585,Homicídio (art. 121)
2024.0,2024.0,JARDIM CARLOS CASSETARI,20/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:00:38,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.POL.JOSE BONIFACIO,DEL.POL.JOSE BONIFACIO,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,JOSE BONIFACIO,JOSE BONIFACIO,DEL.SEC.S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,,IL9170,Homicídio (art. 121)
2024.0,2024.0,Jardim Nunes,12/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,21:54:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,HOMICÍDIO DOLOSO,DEL.SEC.S.J RIO PRETO PLANTÃO,04º D.P. S.JOSE RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,S.JOSE DO RIO PRETO,S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,,IB8134,Homicídio (art. 121)
2024.0,2024.0,Vila Toninho,13/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:39:00,"-20,8467692",RUA OTÁVIO SANTANA,"-49,3406253",6.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.S.J RIO PRETO PLANTÃO,07º D.P. S.JOSE RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,DEINTER 5 - SAO JOSE DO RIO PRETO,S.JOSE DO RIO PRETO,S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,DEL.SEC.S.JOSE DO RIO PRETO,938.0,IC9948,Homicídio (art. 121)
2024.0,2024.0,Bal Arpoador,17/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,23:30:57,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.POL.PERUIBE,01º D.P. PERUIBE,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,PERUIBE,PERUIBE,DEL.SEC.ITANHAEM,DEL.SEC.ITANHAEM,,IH2175,Homicídio (art. 121)
2024.0,2024.0,QUIETUDE,02/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,02:55:00,"-24,01611464",RUA JOSÉ BESTILEIRO LOPES,"-46,49950493",6.0,TENTATIVA DE HOMICÍDIO,CPJ Praia Grande,01º D.P. PRAIA GRANDE-VL. TUPI,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,PRAIA GRANDE,PRAIA GRANDE,DEL.SEC.PRAIA GRANDE,DEL.SEC.PRAIA GRANDE,1213.0,HM7154,Homicídio (art. 121)
2024.0,2024.0,Vila Margarida,19/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,16:30:00,"-23,9622654",Avenida Marechal Cândido Mariano da Silva Rondon,"-46,3947175",6.0,TENTATIVA DE HOMICÍDIO,DDM SAO VICENTE,01º D.P. SÃO VICENTE,DEINTER 6 - SANTOS,DEINTER 6 - SANTOS,S.VICENTE,S.VICENTE,DEL.SEC.PRAIA GRANDE,DEL.SEC.PRAIA GRANDE,425.0,IK1165,Homicídio (art. 121)
2024.0,2024.0,MATÃO,16/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:39:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.POL.TAQUARITUBA,DEL.POL.TAQUARITUBA,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,TAQUARITUBA,TAQUARITUBA,DEL.SEC.AVARE,DEL.SEC.AVARE,,IF4112,Homicídio (art. 121)
2024.0,2024.0,Jardim Sao Paulo,30/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,16:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,HOMICÍDIO DOLOSO,DEL.POL.BOITUVA,DEL.POL.BOITUVA,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,BOITUVA,BOITUVA,DEL.SEC.ITAPETININGA,DEL.SEC.ITAPETININGA,,IX6553,Homicídio (art. 121)
2024.0,2024.0,VILA SAO CAMILO,20/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,10:30:32,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.ITAPEVA PLANTÃO,04º D.P. ITAPEVA,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,ITAPEVA,ITAPEVA,DEL.SEC.ITAPEVA,DEL.SEC.ITAPEVA,,IL0334,Homicídio (art. 121)
2024.0,2024.0,SOROCAMIRIM,09/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:45:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.POL.IBIÚNA,DEL.POL.IBIÚNA,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,IBIUNA,IBIUNA,DEL.SEC.SOROCABA,DEL.SEC.SOROCABA,,HW3383,Homicídio (art. 121)
2024.0,2024.0,Bairro Progresso,25/05/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,Pela manhã,,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DDM ITU,02º D.P. ITU,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,ITU,ITU,DEL.SEC.SOROCABA,DEL.SEC.SOROCABA,,IG3442,Homicídio (art. 121)
2024.0,2024.0,CAETEZAL DE CIMA,16/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,09:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,HOMICÍDIO DOLOSO,DEL.POL.PIEDADE,DEL.POL.PIEDADE,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,PIEDADE,PIEDADE,DEL.SEC.SOROCABA,DEL.SEC.SOROCABA,,IF2395,Homicídio (art. 121)
2024.0,2024.0,JARDIM PANORAMA,01/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:50:54,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.POL.PILAR DO SUL,DEL.POL.PILAR DO SUL,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,PILAR DO SUL,PILAR DO SUL,DEL.SEC.SOROCABA,DEL.SEC.SOROCABA,,HN8798,Homicídio (art. 121)
2024.0,2024.0,Wanel Ville,11/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,13:40:00,"-23,4893282",Avenida Paulo Emanuel de Almeida,"-47,5014868",6.0,HOMICÍDIO DOLOSO,DDM SOROCABA,09º D.P. SOROCABA,DEINTER 7 - SOROCABA,DEINTER 7 - SOROCABA,SOROCABA,SOROCABA,DEL.SEC.SOROCABA,DEL.SEC.SOROCABA,453.0,HZ2763,Homicídio (art. 121)
2024.0,2024.0,VILA MORELLATO,02/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,22:32:00,"-23,49080927",AVENIDA CALIL MOHAMAD RAHAL,"-46,8846863",6.0,HOMICÍDIO DOLOSO,DDM BARUERI,DEL.POL.BARUERI,DEMACRO,DEMACRO,BARUERI,BARUERI,DEL.SEC.CARAPICUIBA,DEL.SEC.CARAPICUIBA,761.0,HN2119,Homicídio (art. 121)
2024.0,2024.0,FAZENDINHA,19/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:00:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,HOMICÍDIO DOLOSO,DDM BARUERI,DEL.POL.SANTANA DE PARNAIBA,DEMACRO,DEMACRO,SANTANA DE PARNAIBA,SANTANA DE PARNAIBA,DEL.SEC.CARAPICUIBA,DEL.SEC.CARAPICUIBA,,IK3917,Homicídio (art. 121)
2024.0,2024.0,ELDORADO,21/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,07:30:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DDM DIADEMA,04º D.P. DIADEMA,DEMACRO,DEMACRO,DIADEMA,DIADEMA,DEL.SEC.DIADEMA,DEL.SEC.DIADEMA,,IM3976,Homicídio (art. 121)
2024.0,2024.0,MORADA PITORESCA,09/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,20:37:11,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.POL.CAJAMAR,DEL.POL.CAJAMAR,DEMACRO,DEMACRO,CAJAMAR,CAJAMAR,DEL.SEC.FRANCO DA ROCHA,DEL.SEC.FRANCO DA ROCHA,,HW1672,Homicídio (art. 121)
2024.0,2024.0,MAIA,11/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,07:43:26,"-23,45840791",AVENIDA SALGADO FILHO,"-46,53327767",6.0,TENTATIVA DE HOMICÍDIO,DDM GUARULHOS,01º D.P. GUARULHOS,DEMACRO,DEMACRO,GUARULHOS,GUARULHOS,DEL.SEC.GUARULHOS,DEL.SEC.GUARULHOS,1632.0,HY6278,Homicídio (art. 121)
2024.0,2024.0,Jardim Bela Vista,01/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,07:56:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,HOMICÍDIO DOLOSO,07º D.P. GUARULHOS,09º D.P. GUARULHOS,DEMACRO,DEMACRO,GUARULHOS,GUARULHOS,DEL.SEC.GUARULHOS,DEL.SEC.GUARULHOS,,HM3131,Homicídio (art. 121)
2024.0,2024.0,JUNDIAPEBA,02/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,02:35:00,0,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,0,6.0,TENTATIVA DE HOMICÍDIO,DEL.SEC.MOGI CRUZES PLANTÃO,04º D.P. MOGI DAS CRUZES,DEMACRO,DEMACRO,MOGI DAS CRUZES,MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,,HM7093,Homicídio (art. 121)
2024.0,2024.0,VILA BASTOS,27/06/2024,Feminicídio-contra a mulher por razões da condição de sexo feminino.,,17:20:00,"-23,65840293",AVENIDA LINO JARDIM,"-46,53576862",6.0,TENTATIVA DE HOMICÍDIO,02º D.P. SANTO ANDRÉ,01º D.P. SANTO ANDRÉ,DEMACRO,DEMACRO,S.ANDRE,S.ANDRE,DEL.SEC.SANTO ANDRÉ,DEL.SEC.SANTO ANDRÉ,964.0,IV3391,Homicídio (art. 121)
